E,split,Ta_c_true,k_c_true,Ta_c_pred,k_c_pred,curve_MAPE,Ta_c_old,k_c_old
0.005,train,156.0439,4.7,161.30287,4.609999999999999,2.426317247712352,157.9380340576172,4.533200263977051
0.0051,train,155.734,4.7,156.08325,4.742983563659179,0.5664665597935453,159.587890625,4.420000076293945
0.0052,test,155.1319,4.7,155.01816,4.640000000000001,0.6281534887068021,156.8598175048828,4.61199951171875
0.0053,train,154.8393,4.7,154.48196,4.692,0.8777399918048077,156.53038024902344,4.556000232696533
0.0054,train,154.5521,4.7,154.51518,4.640000000000001,0.5160241855794641,156.2635498046875,4.606800079345703
0.0055,test,154.2701,4.7,154.13951,4.665763623338838,0.8531286263366608,155.97132873535156,4.505200386047363
0.0056,train,153.9932,4.7,153.86357,4.58706853954458,0.6044469452817748,155.66323852539062,4.61199951171875
0.0057,train,153.7208,4.6,153.39574,4.5875438362467476,0.7087624142293729,155.34420776367188,4.671999931335449
0.0058,train,153.4421,4.6,152.9161,4.5360000000000005,0.6445917131466443,155.05767822265625,4.671999931335449
0.0059,val,152.8975,4.6,152.49423,4.536,0.6523161695377486,154.4398193359375,4.618000030517578
0.006,train,152.6311,4.6,152.15752,4.5095665863781145,0.735320644744211,154.11573791503906,4.53600025177002
0.0061,val,152.3685,4.6,151.69135,4.509786875699119,0.6999881792286388,153.8862762451172,4.483999729156494
0.0062,train,152.1093,4.6,151.49687,4.466105962305257,0.5686594575659323,153.64181518554688,4.457200050354004
0.0063,train,151.8534,4.6,151.33388,4.484,0.640029684100298,153.41995239257812,4.405599594116211
0.0064,val,151.6005,4.6,151.1307,4.458203133266119,0.5813558303892262,153.1483917236328,4.405599594116211
0.0065,train,151.3505,4.6,150.59053,4.432,0.6845285082483378,152.84329223632812,4.457200050354004
0.0066,test,151.097,4.5,149.9601,4.457803022765885,0.9826539982842507,152.05294799804688,9.583999633789062
0.0067,train,149.3567,9.7,148.32454,9.306475402757188,1.0702873160166866,149.84466552734375,9.583999633789062
0.0068,train,148.2751,9.7,149.62483,10.12,1.897476518742712,148.79696655273438,9.75
0.0069,train,147.2074,9.6,148.01155,10.12,1.8601727907093186,150.23001098632812,9.739999771118164
0.007,train,146.1565,9.6,147.55513,10.12,1.802224315010726,148.7455291748047,10.196000099182127
0.0071,test,145.1238,9.6,146.33229,10.12,1.7717790737657118,147.6212921142578,9.359999656677246
0.0074,train,141.8222,9.6,143.57726,10.12,1.569649751960975,144.47486877441406,9.359999656677246
0.0076,train,139.7771,9.6,141.57658,10.12,1.9142662919646016,142.8150634765625,10.196000099182127
0.0077,train,138.7142,9.6,141.42047,10.12,1.9956141912895835,141.94053649902344,10.272000312805176
0.008,train,135.7992,9.6,140.15358,10.12,2.068920104649374,139.6126708984375,9.83199977874756
0.0081,val,134.4992,9.6,137.44995,8.68,4.870137236322149,138.00201416015625,9.887200355529783
0.0083,val,133.0721,9.6,130.01431,9.146,2.5187928875171743,137.57223510742188,9.128000259399414
0.0086,train,130.5149,9.6,129.7038,10.088000000000001,1.0347182600260196,130.99725341796875,9.650400161743164
0.0087,train,129.8109,9.6,129.83783,10.019000000000002,1.006410602329275,130.26455688476562,9.51200008392334
0.0089,val,128.0901,9.5,128.52756,9.992,2.0452425240567487,128.5645751953125,9.47599983215332
0.0092,train,125.7582,9.5,132.65753,11.715890346446338,3.7324406092042586,126.80945587158205,9.811200141906738
0.0095,train,123.492,9.5,123.40194,9.065000000000001,0.9386305853776336,124.61835479736328,9.569600105285645
0.0097,test,121.2745,9.5,119.74937,9.545,2.289702901949969,121.8520736694336,9.569600105285645
0.01,train,119.1002,9.5,118.56174,9.456394340739577,0.5376068012581121,119.570068359375,9.569600105285645
0.0103,test,116.9699,9.5,116.17832,9.455030439235827,0.5223927871666485,117.43949127197266,9.569600105285645
0.0106,val,114.8872,9.5,114.15008,9.487112503997942,0.5164023375316247,115.4081573486328,9.654399871826172
0.0108,train,113.7522,9.5,112.795044,9.49880234940597,0.5228541427923111,114.35399627685548,9.654399871826172
0.0109,train,112.8562,9.5,113.132935,9.508,0.7524758626752649,113.45921325683594,9.654399871826172
0.0112,train,110.8813,9.5,109.83589,9.473,1.6340764072195382,111.39234924316406,9.593999862670898
0.0113,train,110.1599,9.5,109.90758,9.473,1.1165842662773258,110.64118957519533,9.593999862670898
0.0115,train,108.9665,9.5,108.60776,9.508253292086378,1.039751424123498,109.40187072753906,9.593999862670898
0.0118,train,107.1094,9.6,106.487854,9.681093338144597,1.2123514124778438,107.53350067138672,9.68000030517578
0.0119,test,106.7607,9.6,105.84646,9.708907232670546,1.3575248527295438,107.20368194580078,9.68000030517578
0.0121,train,105.3043,9.6,106.24495,9.8,1.6513452351723443,105.80917358398438,9.766000747680664
0.0124,test,103.5658,9.6,104.72059,9.885,2.4426594676333493,106.8516845703125,9.588000297546388
0.0127,test,101.88,9.7,102.59514,9.93,4.446260905081887,104.44685363769533,10.196000099182127
0.0129,val,100.71,9.7,102.921036,9.93,3.093268957606333,103.29137420654295,10.119999885559082
0.013,train,100.2518,9.7,101.548134,9.17,3.555443333604595,102.83917236328124,10.119999885559082
0.0133,train,98.6794,9.8,102.24155,9.17,2.543079133731246,101.43862915039062,10.119999885559082
0.0135,train,97.7397,9.8,98.04564,9.8,0.760401278483635,101.71209716796876,10.196000099182127
0.0136,train,97.1571,9.8,101.36368,10.12,2.8812078495219287,98.06941986083984,9.663999557495115
0.0139,train,95.6858,9.9,95.99255,10.082,1.0520237560177268,97.0405044555664,10.015999794006348
0.014,train,94.9523,9.9,96.58172,9.86,1.4981198075087399,95.96794891357422,10.196000099182127
0.0142,train,94.2633,9.9,94.94325,10.082,0.7902303044158405,94.74771881103516,10.059200286865234
0.0145,train,92.8811,10.0,100.64847,11.73934939613803,2.438857793103565,93.18085479736328,9.833999633789062
0.0146,val,92.3316,10.0,93.24806,10.085999999999999,1.1360814117217934,92.64305114746094,9.833999633789062
0.0147,val,91.5517,10.1,92.98147,10.149,1.373264056330446,91.8943862915039,9.934000015258787
0.015,train,90.2484,10.1,89.97599,10.335455591755599,0.4970656687771976,91.12371826171876,10.207200050354004
0.0151,train,89.8626,10.1,91.49643,9.748999999999999,1.384138476127912,90.4211883544922,10.38479995727539
0.0153,train,88.9919,10.2,88.85989,9.908963809589503,0.3620969227818107,89.36964416503906,10.06999969482422
0.0156,test,87.7727,10.2,87.50663,9.972813178551927,0.3847922088750777,88.01976776123047,10.170000076293944
0.0157,train,87.5309,10.3,86.99723,10.029312119136858,0.4939819690893948,87.76217651367188,10.206000328063965
0.0159,train,86.581,10.3,86.21796,10.085753958027057,0.36950173873032593,86.80162811279297,10.306000709533691
0.0162,train,85.4288,10.4,85.231895,10.180231965207813,0.3175815573281953,85.69144439697266,10.406000137329102
0.0163,train,85.313,10.4,85.126526,10.205,0.3226697593288257,85.62191009521484,10.406000137329102
0.0165,val,84.3083,10.4,85.154335,10.674,1.1752203350709833,84.97564697265625,10.2760009765625
0.0168,train,83.2105,10.5,82.515915,10.294,1.2836735086066406,83.7076187133789,10.51200008392334
0.0171,train,82.1466,10.6,83.52664,10.512,1.2372983236473882,82.66657257080078,10.684000015258787
0.0174,test,81.1148,10.7,79.906845,10.664,1.623617495391096,82.12611389160156,11.185999870300291
0.0177,train,80.1017,10.7,79.32939,10.6,1.0720352990634305,80.37153625488281,10.663999557495115
0.0179,train,79.3156,10.8,79.36878,10.608706124457687,0.554816420269377,79.55491638183594,10.791999816894531
0.018,train,79.1151,10.8,78.85228,10.669321870310638,0.3875602452411217,79.36830139160156,10.738000869750977
0.0183,train,78.1569,10.9,77.850845,10.844391743526524,0.4032004339385587,78.37738800048828,10.786800384521484
0.0185,val,77.5114,10.9,77.24118,10.976079185330308,0.5044452931684915,77.73473358154297,10.861599922180176
0.0186,test,77.2257,11.0,77.00389,11.026209729874449,0.5714756755628344,77.46369934082031,10.913599967956545
0.0189,train,76.318,11.0,77.02257,11.564,1.4281646697153778,77.08287048339844,11.03640079498291
0.019,test,75.7865,11.1,76.263115,11.049,0.6323965657314348,77.04440307617188,11.968000411987305
0.0192,train,75.4286,11.1,76.416,11.049,0.6145230124492552,76.91842651367188,10.52720069885254
0.0195,test,74.5646,11.2,74.49585,10.886,1.0979789698131508,75.07137298583984,10.827199935913086
0.0196,train,74.1567,11.3,74.00492,10.886,0.8884131118680691,74.58963775634766,11.003600120544434
0.0198,train,73.7258,11.3,73.64442,11.474,0.6095640646789996,74.05276489257812,11.473999977111816
0.02,train,72.9114,11.4,73.02,11.488716792829582,0.7892698376710897,73.21830749511719,11.473999977111816
0.0202,val,72.6077,11.4,72.112335,11.493524444352232,0.7206336046385982,72.9616928100586,11.239999771118164
0.0203,test,72.1216,11.5,71.819176,11.50321429351504,0.7381107448736699,72.53713989257812,11.239999771118164
0.0206,train,71.3564,11.6,71.04123,11.523835448514866,0.6353477427294828,72.02918243408203,11.70720100402832
0.0207,train,71.1462,11.6,70.78372,11.532,0.5801155549737228,72.0207748413086,11.824000358581545
0.0209,train,70.6167,11.7,71.00877,11.532,0.5955862224168914,72.12307739257812,11.415200233459473
0.0212,train,69.9036,11.8,69.74254,11.81,0.5183645050182507,70.21342468261719,11.972000122070312
0.0213,train,69.7801,11.8,69.481995,11.84047563321945,0.48640127593764515,70.06230926513672,11.972000122070312
0.0215,train,69.2188,11.9,68.9657,11.90226592035232,0.446514858679266,69.4672622680664,12.061200141906738
0.0218,test,68.5635,12.1,68.17263,12.038439249830711,0.5414828833206718,68.7828369140625,12.150400161743164
0.0221,train,67.9262,12.2,67.466606,12.145317579910689,0.5242358471470419,68.12361145019531,12.3287992477417
0.0224,train,67.3227,12.3,66.80341,12.311414089827974,0.5142019674108562,67.50467681884766,12.350000381469728
0.0227,train,66.7512,12.5,66.191666,12.402402008637543,0.44869060869924926,66.92768096923828,12.529999732971191
0.0229,val,66.2665,12.6,65.82313,12.50779922409881,0.42744888374822476,66.4382095336914,12.619999885559082
0.023,train,66.1994,12.6,65.671234,12.584390242635763,0.3655324606387604,66.3705825805664,12.619999885559082
0.0233,train,65.6814,12.8,65.19696,12.721171706195491,0.3440077079364724,65.8424301147461,12.86400032043457
0.0235,val,65.2936,12.9,64.8918,12.841591674406358,0.31102957970058376,65.44532012939453,12.953200340270996
0.0236,train,65.1864,12.9,64.74385,12.90430881174146,0.32802306052532393,65.33314514160156,13.042399406433104
0.0239,test,64.7112,13.1,64.29258,13.085142289412218,0.31428577041679806,64.85197448730469,13.220799446105955
0.0241,val,64.409,13.2,63.999603,13.20596442024309,0.32688880563474054,64.53976440429688,13.25
0.0242,train,64.2642,13.3,63.87124,13.268261006031317,0.31865646945977555,64.39157104492188,13.34000015258789
0.0245,train,63.8404,13.5,63.38644,13.614659235200323,0.516659560180708,63.974220275878906,13.520000457763672
0.0246,train,63.6034,13.6,63.31634,13.621787181995199,0.3280103810626718,63.74161148071289,13.666799545288086
0.0248,train,63.4251,13.6,62.89878,13.770358874857806,0.6363085880583137,63.57394027709961,13.666799545288086
0.025,train,63.0256,13.8,62.719467,13.815034005696173,0.430248083019835,63.18016815185547,13.845200538635254
0.0252,train,62.8448,13.9,62.347416,13.977902273673248,0.5112433800272227,63.00521469116211,13.934399604797363
0.0253,train,62.6425,14.0,62.290955,14.019761745847905,0.39309288297018463,62.8034782409668,14.023600578308104
0.0256,test,62.2736,14.2,61.869843,14.23764162754926,0.5518094042229295,62.43750762939453,14.20199966430664
0.0257,train,62.1483,14.3,61.783295,14.278018023003378,0.44017988994012586,62.31196212768555,14.291200637817385
0.0259,val,61.918,14.4,61.549866,14.479270914169138,0.6233581741698042,62.08119201660156,14.380399703979492
0.0262,test,61.5743,14.6,61.253063,14.644576496024309,0.5975560673501352,61.73341751098633,14.631999969482422
0.0263,val,61.4861,14.6,61.15836,14.699257994715042,0.6181656598150386,61.64658737182617,14.631999969482422
0.0265,train,61.2427,14.8,61.027916,14.759852363439714,0.4094522306479105,61.411720275878906,14.808000564575195
0.0266,train,61.1797,14.8,60.87538,14.866999999999997,0.592769007913059,61.35605239868164,14.808000564575195
0.0268,train,60.9229,15.0,60.750126,14.954971502653159,0.35577398163933294,61.09506607055664,14.926000595092772
0.0269,test,60.8537,15.0,60.60205,14.92553771352232,0.5684277231758632,61.0225944519043,15.098000526428224
0.0271,val,60.612,15.1,60.44508,15.041963119303004,0.44228195474072834,60.78516006469727,15.098000526428224
0.0274,train,60.3054,15.3,60.00406,11.75444364401501,0.3852339420898314,60.48648452758789,15.336000442504885
0.0276,train,59.9901,11.9,59.72947,11.808836698852353,0.3736840392948489,60.1157341003418,11.947999954223633
0.0279,train,59.5755,12.0,59.193768,11.962680324648883,0.3745498018428587,59.69503021240234,12.015999794006348
0.028,train,59.4415,12.1,59.03891,11.984865358904694,0.3819180747814181,59.56110382080078,12.083999633789062
0.0282,train,59.1815,12.1,58.73236,12.113414897095245,0.465920609053502,59.30670166015625,12.184000015258787
0.0284,train,58.8071,12.2,58.52813,12.163235917442975,0.4737387770794618,58.93338394165039,12.139999389648438
0.0286,train,58.6473,12.3,58.16897,12.319957326509266,0.6698085634603095,58.77006149291992,12.139999389648438
0.0287,val,58.451,12.3,58.117985,12.297349771031946,0.42882835538446556,58.57379913330078,12.206000328063965
0.029,train,58.1122,12.4,57.79588,12.402890188581214,0.6106493148500062,58.23843383789063,12.253599166870115
0.0291,test,57.932,12.5,57.650845,12.509037779222831,0.5447659748276952,58.05915069580078,12.317999839782717
0.0293,train,57.7897,12.5,57.886047,11.558,0.38084255533427536,57.93638610839844,12.289199829101562
0.0295,val,57.4824,12.6,57.483162,12.190999999999999,0.8779814239201147,57.65384292602539,12.444000244140623
0.0297,train,57.2868,12.7,57.070347,12.190999999999999,0.8320183468551919,57.55924606323242,12.60200023651123
0.0298,val,57.19,12.7,57.13746,12.191,0.4965800899072399,57.45555114746094,12.57200050354004
0.03,train,56.9703,12.8,56.807407,13.149999999999999,0.4722983005074017,57.1678466796875,12.60200023651123
0.0301,train,56.9109,12.8,56.624645,13.15,0.5654913701619814,57.08967971801758,12.711599349975586
0.0303,train,56.7036,12.9,56.301895,13.170098956604818,0.5848386639231965,56.86158752441406,12.711599349975586
0.0306,train,56.3914,13.0,55.825325,13.18009809375176,0.6441539334213711,56.5300178527832,12.92799949645996
0.0308,train,56.1771,13.1,55.71645,13.336,0.5525025257258144,56.307106018066406,12.656000137329102
0.0309,test,56.1506,13.1,55.470013,13.336,0.8105955290672203,56.27742385864258,12.601600646972656
0.0311,test,55.8932,4.8,55.364277,13.336,0.90087176983804,56.04384231567383,12.601600646972656
0.0314,val,55.4743,4.8,55.19352,13.2,1.2062437770548833,55.84714889526367,12.492799758911133
0.0329,train,53.4565,4.9,54.562836,13.064,0.7349162628438568,54.05132675170898,4.696000099182129
0.0343,test,51.8611,5.0,50.796425,4.996734898032946,4.031095851108255,52.35079193115234,4.696000099182129
0.0357,train,50.5937,5.0,50.88337,12.02,3.6498899678901187,51.42278289794922,4.920000076293945
0.0371,train,49.6191,5.1,49.68872,4.975999999999999,0.6387925476068009,51.42234802246094,5.179999828338623
0.0386,train,48.8924,5.1,50.56851,12.02,2.3106979314840532,50.70123672485352,5.4079999923706055
0.04,train,48.3526,5.2,49.54027,9.74,3.1425630730832808,50.24090194702149,5.559999942779541
0.0414,train,47.9623,5.2,48.9963,9.74,3.1279715860964217,50.20499420166016,5.559999942779541
0.0429,train,47.6697,5.3,48.601524,9.93,3.1066694350528294,49.52632141113281,5.559999942779541
0.0443,train,46.7937,13.6,48.379524,10.69,3.5931049288468637,48.808815002441406,5.4079999923706055
0.0457,val,45.9736,13.7,48.48787,10.69,3.833584422057791,48.41666793823242,5.4079999923706055
0.0471,train,45.2861,13.8,45.46066,14.204,0.8565805827717142,47.850730895996094,13.083999633789062
0.0486,train,44.6953,13.9,44.593388,13.91,1.243079248344871,45.21889114379883,13.92799949645996
0.05,train,44.1851,14.1,46.071857,12.02,2.596308639217016,44.899784088134766,13.619999885559082
0.0514,train,43.7506,14.2,44.13473,10.865,1.954623578454117,46.04911422729492,13.083999633789062
0.0529,train,43.1359,11.3,44.55492,9.93,2.657384881654051,44.95936965942383,13.083999633789062
0.0543,train,42.5977,11.9,43.852367,9.93,3.001061158160425,44.23860168457031,9.588000297546388
0.0557,test,42.2989,12.5,43.52388,9.93,3.7260719964535354,43.8170166015625,8.979999542236328
0.0571,train,42.165,13.1,41.92267,12.948,1.534934327628035,43.76166915893555,8.979999542236328
0.0586,train,41.6783,8.1,41.76227,8.638000000000002,1.46670016064898,42.3154182434082,13.669600486755373
0.06,train,40.9506,8.1,41.657482,8.984900444742637,1.3127012697295102,41.81039810180664,8.660799026489258
0.0614,train,40.259,8.1,41.519783,8.98,1.4018854435530066,41.30125045776367,9.064000129699709
0.0629,test,39.5919,8.1,40.42866,9.74,3.72130070054197,41.2851791381836,8.979999542236328
0.0643,train,38.9404,8.1,39.616936,9.74,4.009817592341772,40.33473205566406,8.979999542236328
0.0657,train,38.299,8.1,39.511406,9.93,3.5326652003282613,39.51115798950195,8.979999542236328
0.0671,train,37.6659,8.1,38.666317,9.93,3.6682966444406744,38.835330963134766,8.979999542236328
0.0686,train,37.0458,8.1,37.825943,9.93,3.8510972570012,38.14582824707031,8.600000381469727
0.07,train,36.4486,8.1,37.197468,9.93,3.5456771422580426,37.516056060791016,8.600000381469727
0.0714,test,35.8881,8.2,36.5851,9.93,3.24875687671642,36.84025573730469,8.979999542236328
0.0729,val,35.3739,8.3,36.04652,9.93,2.9264347381267184,36.25537490844727,8.979999542236328
0.0743,train,34.9151,8.4,35.61869,9.17,2.597381919444024,35.777099609375,8.979999542236328
0.0757,train,34.5182,8.5,35.139023,9.17,2.457793045856342,35.320194244384766,8.979999542236328
0.0771,train,34.1787,8.7,34.698032,9.74,2.5242427548700643,34.91596984863281,9.359999656677246
0.0786,train,33.8781,9.0,34.47238,9.74,2.8797997390966943,34.59785842895508,9.359999656677246
0.08,test,33.569,9.2,34.10946,9.74,3.4914033867738308,34.3277702331543,9.588000297546388
0.0814,test,33.2293,9.4,34.031425,9.93,4.187933677821027,33.98502731323242,9.588000297546388
0.0829,test,32.8781,9.6,34.008873,9.93,4.645660348188221,33.64543533325195,9.359999656677246
0.0843,test,32.5514,9.8,34.032932,9.93,4.998838690224933,33.34623718261719,9.359999656677246
0.0857,test,32.2761,10.0,34.003777,9.93,5.6136772530416,33.09038162231445,5.788000106811523
0.0871,test,31.9846,5.8,33.880394,9.93,6.520359178934432,32.73807907104492,5.788000106811523
0.0886,test,31.5566,5.9,33.726917,9.93,7.70665031690746,32.27835464477539,5.788000106811523
0.09,test,31.1638,6.0,33.585033,9.93,8.96013398942326,31.85944557189941,5.788000106811523
0.0914,test,30.8016,6.0,33.480183,9.93,10.153987084744374,31.48908805847168,5.788000106811523
0.0929,test,30.4702,6.1,33.41482,9.93,11.028986364916868,31.17586326599121,5.788000106811523
0.0943,test,30.168,6.2,33.395782,9.93,11.343262751308643,30.90236473083496,5.939999580383301
0.0957,test,29.8936,6.2,33.381584,9.93,11.097850409478994,30.66352653503418,5.939999580383301
0.0971,test,29.6449,6.3,33.315758,9.93,10.492518349086852,30.45497131347656,5.939999580383301
0.0986,test,29.4237,6.4,33.180645,9.93,10.230857830100097,30.28539085388184,5.939999580383301
0.1,test,29.2274,6.4,33.02704,9.93,10.456161393734424,30.120628356933597,6.320000171661377
0.1041,test,28.8085,6.6,32.79151,10.12,12.867345352732801,29.69217300415039,7.840000152587891
0.1082,test,28.3133,15.6,32.485455,14.68,14.720930952896232,29.2486515045166,14.83199977874756
0.1122,test,27.3042,15.6,32.610966,10.88,16.115142952504176,28.073558807373047,14.45199966430664
0.1163,test,26.6846,15.6,32.59263,9.93,17.508847782172527,27.506244659423828,15.0600004196167
0.1204,test,26.335,15.5,32.368484,9.93,16.966027035236205,27.11945915222168,15.4399995803833
0.1245,test,26.1798,15.5,32.18774,9.93,15.700485005019802,26.86294937133789,15.4399995803833
0.1286,test,26.1722,15.6,32.09133,10.12,14.342486587566466,26.82980728149414,15.136000633239746
0.1327,test,26.2838,15.7,31.89617,10.12,12.72557001235864,26.92466735839844,15.0600004196167
0.1367,test,26.4976,15.8,31.740932,10.12,10.920828772007884,27.17684364318848,15.0600004196167
0.1408,test,26.8073,16.0,31.527834,12.02,7.584687165820389,27.42641830444336,15.4399995803833
0.1449,test,27.2236,16.2,31.444149,13.920000000000002,5.98322056986037,27.83529281616211,15.66800022125244
0.149,test,27.7785,16.3,31.323723,13.920000000000002,4.726862753049617,28.490211486816406,15.81999969482422
0.1531,test,28.5731,16.6,31.173874,13.920000000000002,3.2615916962635145,29.370264053344727,15.744000434875488
0.1571,test,30.1311,17.0,31.08983,12.209999999999999,1.8350229211545837,30.87000274658203,15.0600004196167
0.1612,val,30.6312,13.7,30.747076,14.489999999999998,2.344434320215226,31.34805679321289,14.755999565124512
0.1653,train,30.1487,14.0,30.21836,14.489999999999998,1.5675001865905684,30.80552864074707,14.755999565124512
0.1694,train,29.7276,14.5,30.185379,14.68,1.3976709704059946,30.39113426208496,15.0600004196167
0.1735,train,29.3792,14.9,29.962673,14.68,1.322078384172629,30.06685447692871,15.744000434875488
0.1776,train,29.106,15.4,29.840267,13.920000000000002,1.596772011674662,29.74951934814453,15.744000434875488
0.1816,val,28.9081,15.9,29.554094,13.920000000000002,1.5149909417671983,29.482288360595703,15.81999969482422
0.1857,test,28.782,16.3,29.299858,13.920000000000002,1.4505148610424738,29.28312492370605,15.4399995803833
0.1898,train,28.7214,16.6,29.156075,13.920000000000002,1.4497426826256552,29.162521362304688,15.4399995803833
0.1939,train,28.7182,16.9,28.999662,13.920000000000002,1.4385102455265972,29.13653945922852,15.4399995803833
0.198,train,28.7632,17.1,28.965546,14.68,1.5399048481238458,29.217973709106445,15.0600004196167
0.202,train,28.8386,13.9,28.615501,14.68,1.0363738288799274,29.29502868652344,15.0600004196167
0.2061,train,28.2072,14.6,28.426651,14.68,1.1052306735340733,28.62862014770508,15.0600004196167
0.2102,val,27.7977,15.1,27.828272,14.68,1.4545582018572103,28.171140670776367,15.0600004196167
0.2143,train,27.5186,15.4,27.51749,14.68,1.726801852369983,27.884492874145508,14.45199966430664
0.2184,train,27.3235,15.6,27.240559,14.68,1.8092914656564687,27.723970413208008,14.83199977874756
0.2224,train,27.1862,15.8,27.14797,14.68,1.6951113859698403,27.61186981201172,15.0600004196167
0.2265,train,27.0894,16.0,27.173042,14.68,1.581153871613857,27.52349090576172,15.0600004196167
