E,split,Ta_c_true,k_c_true,Ta_c_pred,k_c_pred,curve_MAPE,Ta_c_old,k_c_old
0.0106,val,114.8872,9.5,114.54435,9.487112503997942,0.27030282619415724,115.4081573486328,9.654399871826172
0.0108,train,113.7522,9.5,112.98488,9.49880234940597,0.326871671536848,114.35399627685548,9.654399871826172
0.0109,train,112.8562,9.5,113.019264,9.508,0.36984618540205627,113.45921325683594,9.654399871826172
0.0112,train,110.8813,9.5,110.165474,9.594000000000001,0.3412968880189192,111.39234924316406,9.593999862670898
0.0113,train,110.1599,9.5,109.926575,9.594000000000001,0.17679609674294408,110.64118957519533,9.593999862670898
0.0115,train,108.9665,9.5,108.84934,9.628848081832512,0.3236838393981644,109.40187072753906,9.593999862670898
0.0118,train,107.1094,9.6,106.80699,9.681093338144597,0.47596341143664206,107.53350067138672,9.68000030517578
0.0119,test,106.7607,9.6,105.764465,9.708907232670546,0.7650364698672578,107.20368194580078,9.68000030517578
0.0121,train,105.3043,9.6,105.50548,9.68,0.39899682147145527,105.80917358398438,9.766000747680664
0.0124,test,103.5658,9.6,103.978615,9.766,1.9039638053495203,106.8516845703125,9.588000297546388
0.0127,test,101.88,9.7,102.37358,9.93,1.52705908532266,104.44685363769533,10.196000099182127
0.0129,val,100.71,9.7,101.6904,9.93,0.8294157967435071,103.29137420654295,10.119999885559082
0.013,train,100.2518,9.7,100.153564,9.93,0.7242141105227498,102.83917236328124,10.119999885559082
0.0133,train,98.6794,9.8,99.74756,9.93,0.49050619213593294,101.43862915039062,10.119999885559082
0.0135,train,97.7397,9.8,97.425575,9.8,0.2630626350151631,101.71209716796876,10.196000099182127
0.0136,train,97.1571,9.8,98.876915,9.93,0.7393068717864618,98.06941986083984,9.663999557495115
0.0139,train,95.6858,9.9,95.51025,9.968,0.3205992499361798,97.0405044555664,10.015999794006348
0.014,train,94.9523,9.9,94.751015,9.86,0.2800660087427303,95.96794891357422,10.196000099182127
0.0142,train,94.2633,9.9,94.30427,9.74,0.16008853989887664,94.74771881103516,10.059200286865234
0.0145,train,92.8811,10.0,97.4226,11.117579995847343,1.1843358089855884,93.18085479736328,9.833999633789062
0.0146,val,92.3316,10.0,91.74141,9.770999999999999,0.48401447682689913,92.64305114746094,9.833999633789062
0.0147,val,91.5517,10.1,91.82121,9.896999999999998,0.7996036324293181,91.8943862915039,9.934000015258787
0.015,train,90.2484,10.1,89.90579,9.952438849376524,0.14053619277695847,91.12371826171876,10.207200050354004
0.0151,train,89.8626,10.1,89.40592,10.065,0.1861955562980798,90.4211883544922,10.38479995727539
0.0153,train,88.9919,10.2,88.89083,10.104002942598507,0.1294061286226323,89.36964416503906,10.06999969482422
0.0156,test,87.7727,10.2,87.678314,10.105822814815065,0.283819347197007,88.01976776123047,10.170000076293944
0.0157,train,87.5309,10.3,87.155655,10.161995808165324,0.20934849537138644,87.76217651367188,10.206000328063965
0.0159,train,86.581,10.3,86.274826,10.219753958027058,0.15995959622780934,86.80162811279297,10.306000709533691
0.0162,train,85.4288,10.4,85.225845,10.314231965207814,0.20058549280880228,85.69144439697266,10.406000137329102
0.0163,train,85.313,10.4,85.02822,10.338999999999999,0.1654308269795251,85.62191009521484,10.406000137329102
0.0165,val,84.3083,10.4,85.04496,10.405999999999999,0.8299066488137027,84.97564697265625,10.2760009765625
0.0168,train,83.2105,10.5,83.234566,10.45,0.33975418422220194,83.7076187133789,10.51200008392334
0.0171,train,82.1466,10.6,82.13108,10.591000000000001,0.28292090437883954,82.66657257080078,10.684000015258787
0.0174,test,81.1148,10.7,80.76818,10.475,0.5164766967066147,82.12611389160156,11.185999870300291
0.0177,train,80.1017,10.7,79.98146,10.728,0.26751506567109695,80.37153625488281,10.663999557495115
0.0179,train,79.3156,10.8,79.4477,10.734706124457688,0.25335844067899577,79.55491638183594,10.791999816894531
0.018,train,79.1151,10.8,79.094055,10.796817711253833,0.1719235668429991,79.36830139160156,10.738000869750977
0.0183,train,78.1569,10.9,78.131134,10.907391743526524,0.12840504951982876,78.37738800048828,10.786800384521484
0.0185,val,77.5114,10.9,77.481186,10.913079185330307,0.2055856878412259,77.73473358154297,10.861599922180176
0.0186,test,77.2257,11.0,77.11242,10.96320972987445,0.24288276447396853,77.46369934082031,10.913599967956545
0.0189,train,76.318,11.0,76.01404,11.024000000000001,0.3866082488865127,77.08287048339844,11.03640079498291
0.019,test,75.7865,11.1,75.76537,11.049,0.4200891393062067,77.04440307617188,11.968000411987305
0.0192,train,75.4286,11.1,75.36365,11.112,0.293348998041549,76.91842651367188,10.52720069885254
0.0195,test,74.5646,11.2,74.64694,11.327,0.419417480136826,75.07137298583984,10.827199935913086
0.0196,train,74.1567,11.3,74.013664,11.327,0.26560622209956075,74.58963775634766,11.003600120544434
0.0198,train,73.7258,11.3,73.49975,11.327,0.3150156228257514,74.05276489257812,11.473999977111816
0.02,train,72.9114,11.4,72.96486,11.488716792829582,0.28371210501156346,73.21830749511719,11.473999977111816
0.0202,val,72.6077,11.4,72.17691,11.493524444352232,0.6745212732737866,72.9616928100586,11.239999771118164
0.0203,test,72.1216,11.5,71.923615,11.50321429351504,0.31268275056463696,72.53713989257812,11.239999771118164
0.0206,train,71.3564,11.6,71.26662,11.523835448514866,0.22979132088716903,72.02918243408203,11.70720100402832
0.0207,train,71.1462,11.6,70.95595,11.532,0.32808618874987916,72.0207748413086,11.824000358581545
0.0209,train,70.6167,11.7,70.78495,11.532,0.31323638509975943,72.12307739257812,11.415200233459473
0.0212,train,69.9036,11.8,69.52654,11.81,0.203865201705487,70.21342468261719,11.972000122070312
0.0213,train,69.7801,11.8,69.40327,11.84047563321945,0.2347361083299619,70.06230926513672,11.972000122070312
0.0215,train,69.2188,11.9,68.98122,11.991252009139659,0.19771892191365356,69.4672622680664,12.061200141906738
0.0218,test,68.5635,12.1,68.30954,12.125928928403999,0.21878595037845555,68.7828369140625,12.150400161743164
0.0221,train,67.9262,12.2,67.71617,12.23163277134024,0.19725374476317592,68.12361145019531,12.3287992477417
0.0224,train,67.3227,12.3,67.091675,12.39590404488481,0.16829615705531298,67.50467681884766,12.350000381469728
0.0227,train,66.7512,12.5,66.509155,12.485892096454712,0.1408364089849296,66.92768096923828,12.529999732971191
0.0229,val,66.2665,12.6,66.14544,12.590131100757064,0.36511368758197504,66.4382095336914,12.619999885559082
0.023,train,66.1994,12.6,65.95922,12.665880459749657,0.13585052299350597,66.3705825805664,12.619999885559082
0.0233,train,65.6814,12.8,65.438965,12.801158830303233,0.14830907138582958,65.8424301147461,12.86400032043457
0.0235,val,65.2936,12.9,65.091606,12.841591674406358,0.22367889935868368,65.44532012939453,12.953200340270996
0.0236,train,65.1864,12.9,64.93086,12.90430881174146,0.15768892588051653,65.33314514160156,13.042399406433104
0.0239,test,64.7112,13.1,64.42244,13.085142289412218,0.16401454542566204,64.85197448730469,13.220799446105955
0.0241,val,64.409,13.2,64.11668,13.20596442024309,0.17334914485286154,64.53976440429688,13.25
0.0242,train,64.2642,13.3,63.993366,13.268261006031317,0.1704841644515493,64.39157104492188,13.34000015258789
0.0245,train,63.8404,13.5,63.491108,13.47116843149696,0.32919464438978463,63.974220275878906,13.520000457763672
0.0246,train,63.6034,13.6,63.446835,13.550121869433347,0.31724219550358324,63.74161148071289,13.666799545288086
0.0248,train,63.4251,13.6,63.073444,13.700362907159578,0.4522395826898428,63.57394027709961,13.666799545288086
0.025,train,63.0256,13.8,62.95027,13.745540005760176,0.3458669442571805,63.18016815185547,13.845200538635254
0.0252,train,62.8448,13.9,62.570824,13.910238254276319,0.2970291150563504,63.00521469116211,13.934399604797363
0.0253,train,62.6425,14.0,62.517475,14.019761745847905,0.1852276897587857,62.8034782409668,14.023600578308104
0.0256,test,62.2736,14.2,62.051857,14.23764162754926,0.233280545306818,62.43750762939453,14.20199966430664
0.0257,train,62.1483,14.3,61.99764,14.278018023003378,0.10984721546039738,62.31196212768555,14.291200637817385
0.0259,val,61.918,14.4,61.72323,14.416535356375606,0.2661906921068385,62.08119201660156,14.380399703979492
0.0262,test,61.5743,14.6,61.419006,14.583719410751856,0.22648276706686898,61.73341751098633,14.631999969482422
0.0263,val,61.4861,14.6,61.306854,14.639022290109532,0.26181251167595426,61.64658737182617,14.631999969482422
0.0265,train,61.2427,14.8,61.14493,14.759852363439714,0.1192172616348117,61.411720275878906,14.808000564575195
0.0266,train,61.1797,14.8,60.988422,14.807999999999998,0.27391985864612894,61.35605239868164,14.808000564575195
0.0268,train,60.9229,15.0,60.860985,14.896982669350322,0.16695868975047345,61.09506607055664,14.926000595092772
0.0269,test,60.8537,15.0,60.737537,14.983864866240456,0.29439475453894126,61.0225944519043,15.098000526428224
0.0271,val,60.612,15.1,60.560947,15.098952048966188,0.2067138752210933,60.78516006469727,15.098000526428224
0.0274,train,60.3054,15.3,60.25342,15.368899444707253,0.1912801984761584,60.48648452758789,15.336000442504885
0.0276,train,59.9901,11.9,59.995213,11.808836698852353,0.22966180698682195,60.1157341003418,11.947999954223633
0.0279,train,59.5755,12.0,59.51359,11.962680324648883,0.132120658318207,59.69503021240234,12.015999794006348
0.028,train,59.4415,12.1,59.3653,11.984865358904694,0.11961862631577154,59.56110382080078,12.083999633789062
0.0282,train,59.1815,12.1,59.08321,12.113414897095245,0.19586533688346752,59.30670166015625,12.184000015258787
0.0284,train,58.8071,12.2,58.86588,12.163235917442975,0.25579914123155006,58.93338394165039,12.139999389648438
0.0286,train,58.6473,12.3,58.56554,12.228614679844949,0.25937294222796514,58.77006149291992,12.139999389648438
0.0287,val,58.451,12.3,58.46762,12.206344550568783,0.10978929753607261,58.57379913330078,12.206000328063965
0.029,train,58.1122,12.4,58.03831,12.311167030555488,0.16774488691843395,58.23843383789063,12.253599166870115
0.0291,test,57.932,12.5,57.98043,12.415372257381097,0.15458030032712794,58.05915069580078,12.317999839782717
0.0293,train,57.7897,12.5,57.85026,12.404,0.20708969993920384,57.93638610839844,12.289199829101562
0.0295,val,57.4824,12.6,57.68654,12.465,0.3607594626543714,57.65384292602539,12.444000244140623
0.0297,train,57.2868,12.7,57.26281,12.602,0.2544919254155715,57.55924606323242,12.60200023651123
0.0298,val,57.19,12.7,57.25956,12.739,0.11653984879587544,57.45555114746094,12.57200050354004
0.03,train,56.9703,12.8,56.989853,12.739,0.13670077361165578,57.1678466796875,12.60200023651123
0.0301,train,56.9109,12.8,56.853966,12.739,0.1201455157630441,57.08967971801758,12.711599349975586
0.0303,train,56.7036,12.9,56.657646,12.760304894001106,0.1033560414721606,56.86158752441406,12.711599349975586
0.0306,train,56.3914,13.0,56.363594,12.907302017501829,0.15232031114347833,56.5300178527832,12.92799949645996
0.0308,train,56.1771,13.1,56.22398,12.928,0.17674817712567148,56.307106018066406,12.656000137329102
0.0309,test,56.1506,13.1,55.97136,13.2,0.3997509199452012,56.27742385864258,12.601600646972656
0.0311,test,55.8932,4.8,55.734993,13.2,0.5395774149960301,56.04384231567383,12.601600646972656
0.0314,val,55.4743,4.8,55.346897,13.2,1.1161854173907406,55.84714889526367,12.492799758911133
0.0329,train,53.4565,4.9,54.62494,9.8,0.4583405707295647,54.05132675170898,4.696000099182129
0.0343,test,51.8611,5.0,51.1651,4.830204277281574,2.994924746494486,52.35079193115234,4.696000099182129
0.0357,train,50.5937,5.0,50.761925,4.800000000000001,1.1962491388590952,51.42278289794922,4.920000076293945
0.0371,train,49.6191,5.1,50.21878,4.975999999999999,0.30547983708562154,51.42234802246094,5.179999828338623
0.0386,train,48.8924,5.1,49.61549,4.99,0.8768820449334485,50.70123672485352,5.4079999923706055
0.04,train,48.3526,5.2,49.13784,4.99,0.7621854614246212,50.24090194702149,5.559999942779541
0.0414,train,47.9623,5.2,48.806614,4.99,0.9234377804671217,50.20499420166016,5.559999942779541
0.0429,train,47.6697,5.3,48.238457,4.99,1.1235134244970648,49.52632141113281,5.559999942779541
0.0443,train,46.7937,13.6,48.062744,4.99,1.4941398757674156,48.808815002441406,5.4079999923706055
0.0457,val,45.9736,13.7,48.0345,13.920000000000002,3.4434783233845385,48.41666793823242,5.4079999923706055
0.0471,train,45.2861,13.8,45.245758,13.928,0.305016478000706,47.850730895996094,13.083999633789062
0.0486,train,44.6953,13.9,44.622063,13.91,0.3728862298867076,45.21889114379883,13.92799949645996
0.05,train,44.1851,14.1,45.31609,13.920000000000002,1.2083186366523635,44.899784088134766,13.619999885559082
0.0514,train,43.7506,14.2,43.78583,14.2,0.29866100236306575,46.04911422729492,13.083999633789062
0.0529,train,43.1359,11.3,44.23688,11.64,1.2626142232283657,44.95936965942383,13.083999633789062
0.0543,train,42.5977,11.9,44.117565,11.64,1.4669325646225493,44.23860168457031,9.588000297546388
0.0557,test,42.2989,12.5,44.042213,10.69,2.289728630251322,43.8170166015625,8.979999542236328
0.0571,train,42.165,13.1,42.061535,8.452000000000002,0.7595223416370078,43.76166915893555,8.979999542236328
0.0586,train,41.6783,8.1,41.72813,8.866,0.5571749416032481,42.3154182434082,13.669600486755373
0.06,train,40.9506,8.1,41.647408,8.756760432035705,0.4544287746667492,41.81039810180664,8.660799026489258
0.0614,train,40.259,8.1,41.57823,8.866,0.7656155194747841,41.30125045776367,9.064000129699709
0.0629,test,39.5919,8.1,40.102554,9.17,2.6924986102140758,41.2851791381836,8.979999542236328
0.0643,train,38.9404,8.1,39.14966,8.030000000000001,1.0296590754982786,40.33473205566406,8.979999542236328
0.0657,train,38.299,8.1,38.711716,8.030000000000001,0.6814232715401908,39.51115798950195,8.979999542236328
0.0671,train,37.6659,8.1,38.022827,8.030000000000001,0.8187021125953148,38.835330963134766,8.979999542236328
0.0686,train,37.0458,8.1,37.36573,8.030000000000001,0.8423662689702053,38.14582824707031,8.600000381469727
0.07,train,36.4486,8.1,36.76998,8.030000000000001,0.8386263058325574,37.516056060791016,8.600000381469727
0.0714,test,35.8881,8.2,36.10225,8.030000000000001,1.029401954343916,36.84025573730469,8.979999542236328
0.0729,val,35.3739,8.3,35.48494,8.41,1.0337238217410374,36.25537490844727,8.979999542236328
0.0743,train,34.9151,8.4,35.02744,8.41,0.8325440334369876,35.777099609375,8.979999542236328
0.0757,train,34.5182,8.5,34.59568,8.41,0.6083030647598209,35.320194244384766,8.979999542236328
0.0771,train,34.1787,8.7,34.281555,8.98,0.6570175956072641,34.91596984863281,9.359999656677246
0.0786,train,33.8781,9.0,34.23766,8.98,1.1593269984524046,34.59785842895508,9.359999656677246
0.08,test,33.569,9.2,34.015316,9.17,1.5514880727358251,34.3277702331543,9.588000297546388
0.0814,test,33.2293,9.4,33.956356,8.98,2.697880226057588,33.98502731323242,9.588000297546388
0.0829,test,32.8781,9.6,33.856857,9.17,3.7209987212145896,33.64543533325195,9.359999656677246
0.0843,test,32.5514,9.8,33.74796,9.17,4.764902543956604,33.34623718261719,9.359999656677246
0.0857,test,32.2761,10.0,33.68952,8.98,5.773315649084973,33.09038162231445,5.788000106811523
0.0871,test,31.9846,5.8,33.70602,9.17,6.572350673865593,32.73807907104492,5.788000106811523
0.0886,test,31.5566,5.9,33.72114,9.17,7.72048085995982,32.27835464477539,5.788000106811523
0.09,test,31.1638,6.0,33.681904,9.17,8.340823986024649,31.85944557189941,5.788000106811523
0.0914,test,30.8016,6.0,33.58474,8.98,8.922666092655902,31.48908805847168,5.788000106811523
0.0929,test,30.4702,6.1,33.519703,8.98,9.595763605948234,31.17586326599121,5.788000106811523
0.0943,test,30.168,6.2,33.48983,8.98,10.08091690360434,30.90236473083496,5.939999580383301
0.0957,test,29.8936,6.2,33.471943,8.98,10.487218410672767,30.66352653503418,5.939999580383301
0.0971,test,29.6449,6.3,33.451756,8.98,11.32342015372406,30.45497131347656,5.939999580383301
0.0986,test,29.4237,6.4,33.42462,9.17,12.361433536782016,30.28539085388184,5.939999580383301
0.1,test,29.2274,6.4,33.42702,9.17,13.556701061631601,30.120628356933597,6.320000171661377
0.1041,test,28.8085,6.6,33.299023,9.17,15.863570205359567,29.69217300415039,7.840000152587891
0.1082,test,28.3133,15.6,33.14279,9.93,18.14056076625174,29.2486515045166,14.83199977874756
0.1122,test,27.3042,15.6,33.036118,9.55,20.300663772488164,28.073558807373047,14.45199966430664
0.1163,test,26.6846,15.6,32.812084,9.36,20.072250307972176,27.506244659423828,15.0600004196167
0.1204,test,26.335,15.5,32.58107,9.93,18.955740850654227,27.11945915222168,15.4399995803833
0.1245,test,26.1798,15.5,32.50394,9.93,17.08727121804663,26.86294937133789,15.4399995803833
0.1286,test,26.1722,15.6,32.37359,9.93,15.96857762917411,26.82980728149414,15.136000633239746
0.1327,test,26.2838,15.7,32.331654,9.93,15.931168309746683,26.92466735839844,15.0600004196167
0.1367,test,26.4976,15.8,32.214634,9.93,14.171722507881137,27.17684364318848,15.0600004196167
0.1408,test,26.8073,16.0,32.046616,9.93,10.886131165564027,27.42641830444336,15.4399995803833
0.1449,test,27.2236,16.2,31.826523,9.93,7.515549778048415,27.83529281616211,15.66800022125244
0.149,test,27.7785,16.3,31.683594,9.55,5.9816625697516885,28.490211486816406,15.81999969482422
0.1531,test,28.5731,16.6,31.542244,9.55,4.809447070422612,29.370264053344727,15.744000434875488
0.1571,test,30.1311,17.0,31.48331,9.93,2.848952929580539,30.87000274658203,15.0600004196167
0.1612,val,30.6312,13.7,31.227097,14.3,1.8349348354424015,31.34805679321289,14.755999565124512
0.1653,train,30.1487,14.0,30.42278,14.3,1.1409844511618157,30.80552864074707,14.755999565124512
0.1694,train,29.7276,14.5,30.1436,16.01,0.9070962003145914,30.39113426208496,15.0600004196167
0.1735,train,29.3792,14.9,29.724787,16.01,0.5912777830169618,30.06685447692871,15.744000434875488
0.1776,train,29.106,15.4,29.468613,16.770000000000003,0.6341924097257206,29.74951934814453,15.744000434875488
0.1816,val,28.9081,15.9,29.124968,16.580000000000002,0.5550366329588284,29.482288360595703,15.81999969482422
0.1857,test,28.782,16.3,28.930708,16.580000000000002,0.5395984858572355,29.28312492370605,15.4399995803833
0.1898,train,28.7214,16.6,28.90693,16.580000000000002,0.5697365460392756,29.162521362304688,15.4399995803833
0.1939,train,28.7182,16.9,28.789082,16.580000000000002,0.47565092600477255,29.13653945922852,15.4399995803833
0.198,train,28.7632,17.1,28.85618,16.580000000000002,0.5693959785066864,29.217973709106445,15.0600004196167
0.202,train,28.8386,13.9,28.577759,16.39,0.5169189119931569,29.29502868652344,15.0600004196167
0.2061,train,28.2072,14.6,28.528177,16.39,0.7218341939403305,28.62862014770508,15.0600004196167
0.2102,val,27.7977,15.1,28.057875,16.39,1.122203834952585,28.171140670776367,15.0600004196167
0.2143,train,27.5186,15.4,27.838577,16.39,1.0298592140350136,27.884492874145508,14.45199966430664
0.2184,train,27.3235,15.6,27.595188,16.39,0.844550916701759,27.723970413208008,14.83199977874756
0.2224,train,27.1862,15.8,27.42403,16.39,0.770570271848465,27.61186981201172,15.0600004196167
